Date,Has_Discount,Discount_Cards
22-11-2024,1,"Item_B on DB: 20% off, now €186.64 | Item_C on Eurostar: 25% off, now €221.79 | Item_D on Eurostar: 30% off, now €281.92 | Item_E on Eurostar: 10% off, now €216.00"
22-11-2025,1,"Item_A on DB: 15% off, now €93.46 | Item_D on TGV: 30% off, now €209.09 | Item_E on Thalys: 15% off, now €243.55"
22-12-2024,1,"Item_C on DB: 25% off, now €152.77 | Item_D on DB: 30% off, now €290.56 | Item_E on DB: 15% off, now €80.65"
23-01-2026,1,"Item_A on DB: 15% off, now €134.36 | Item_B on Eurostar: 20% off, now €88.94 | Item_C on DB: 25% off, now €278.72 | Item_E on Eurostar: 25% off, now €215.87"
23-02-2025,1,"Item_A on TGV: 30% off, now €143.11 | Item_D on DB: 10% off, now €70.75 | Item_E on TGV: 25% off, now €162.69"
23-02-2026,1,"Item_B on Thalys: 20% off, now €212.89 | Item_C on Eurostar: 15% off, now €272.71 | Item_E on Thalys: 15% off, now €103.02"
23-03-2024,1,"Item_A on TGV: 30% off, now €177.78 | Item_C on Eurostar: 15% off, now €124.20 | Item_D on Thalys: 15% off, now €294.11 | Item_E on Thalys: 20% off, now €199.20"
23-03-2026,1,"Item_A on Eurostar: 20% off, now €85.04 | Item_B on TGV: 30% off, now €131.60 | Item_D on DB: 15% off, now €106.50"
23-04-2024,1,"Item_A on Eurostar: 10% off, now €110.82 | Item_C on Eurostar: 20% off, now €50.58 | Item_D on Thalys: 10% off, now €80.37 | Item_E on DB: 25% off, now €61.22"
23-04-2025,1,"Item_A on TGV: 30% off, now €160.84 | Item_C on Thalys: 25% off, now €203.47 | Item_D on Thalys: 10% off, now €193.83"
23-04-2026,1,"Item_A on Thalys: 10% off, now €144.55 | Item_B on Thalys: 20% off, now €57.16 | Item_D on Thalys: 15% off, now €297.05 | Item_E on TGV: 20% off, now €271.77"
23-05-2024,1,"Item_A on DB: 20% off, now €213.74 | Item_B on Thalys: 20% off, now €174.93 | Item_C on Thalys: 30% off, now €106.72 | Item_E on DB: 20% off, now €226.04"
23-05-2026,1,"Item_A on Eurostar: 10% off, now €278.28 | Item_B on Thalys: 25% off, now €200.34 | Item_C on TGV: 30% off, now €223.31 | Item_D on DB: 25% off, now €183.97 | Item_E on TGV: 25% off, now €251.27"
23-06-2026,1,"Item_A on Thalys: 25% off, now €257.60 | Item_C on Eurostar: 25% off, now €129.76 | Item_E on Eurostar: 20% off, now €287.49"
23-07-2024,1,"Item_B on DB: 20% off, now €248.32 | Item_D on Eurostar: 20% off, now €278.67 | Item_E on TGV: 30% off, now €175.61"
23-07-2025,1,"Item_A on TGV: 30% off, now €108.92 | Item_D on Eurostar: 30% off, now €283.57 | Item_E on Eurostar: 30% off, now €81.34"
23-08-2024,1,"Item_B on Thalys: 20% off, now €267.20 | Item_C on DB: 20% off, now €111.92 | Item_D on Eurostar: 10% off, now €146.64"
23-08-2025,1,"Item_B on Eurostar: 25% off, now €200.16 | Item_C on Thalys: 30% off, now €166.05 | Item_D on Thalys: 30% off, now €265.32 | Item_E on Thalys: 30% off, now €233.03"
23-08-2026,1,"Item_A on Thalys: 30% off, now €271.32 | Item_B on TGV: 30% off, now €87.33 | Item_C on DB: 15% off, now €172.01 | Item_E on TGV: 15% off, now €99.40"
23-09-2024,1,"Item_A on DB: 30% off, now €242.91 | Item_B on Eurostar: 15% off, now €52.59 | Item_C on TGV: 30% off, now €291.16 | Item_D on TGV: 25% off, now €299.04"
23-09-2025,1,"Item_A on Thalys: 30% off, now €65.09 | Item_B on Thalys: 30% off, now €270.98 | Item_C on Eurostar: 10% off, now €274.13 | Item_E on Thalys: 15% off, now €77.89"
23-09-2026,1,"Item_A on TGV: 15% off, now €80.59 | Item_B on TGV: 25% off, now €157.00 | Item_C on Thalys: 10% off, now €64.11 | Item_D on TGV: 30% off, now €280.22"
23-10-2024,1,"Item_A on Eurostar: 10% off, now €62.55 | Item_C on DB: 10% off, now €251.13 | Item_E on Thalys: 20% off, now €206.82"
23-10-2025,1,"Item_B on TGV: 20% off, now €63.63 | Item_C on TGV: 15% off, now €174.25 | Item_E on Thalys: 25% off, now €295.46"
23-11-2024,1,"Item_A on DB: 10% off, now €286.39 | Item_B on TGV: 10% off, now €108.28 | Item_C on TGV: 20% off, now €293.56"
23-11-2025,1,"Item_A on Thalys: 15% off, now €182.27 | Item_C on Eurostar: 15% off, now €166.51 | Item_E on DB: 25% off, now €190.07"
23-12-2024,1,"Item_A on Thalys: 10% off, now €257.75 | Item_B on TGV: 10% off, now €182.86 | Item_C on Eurostar: 30% off, now €115.15 | Item_D on Thalys: 30% off, now €276.90 | Item_E on DB: 10% off, now €123.36"
23-12-2025,1,"Item_A on TGV: 15% off, now €168.30 | Item_C on Thalys: 25% off, now €102.98 | Item_D on Eurostar: 15% off, now €110.07"
24-01-2025,1,"Item_A on DB: 30% off, now €54.61 | Item_C on TGV: 10% off, now €240.11 | Item_D on DB: 25% off, now €147.17 | Item_E on DB: 30% off, now €161.78"
24-01-2026,1,"Item_A on DB: 10% off, now €280.58 | Item_D on TGV: 15% off, now €73.90 | Item_E on DB: 15% off, now €198.35"
24-02-2024,1,"Item_A on TGV: 30% off, now €67.62 | Item_B on Eurostar: 15% off, now €196.09 | Item_C on TGV: 20% off, now €247.57 | Item_D on TGV: 25% off, now €102.58 | Item_E on TGV: 20% off, now €243.62"
24-02-2025,1,"Item_A on Thalys: 30% off, now €77.36 | Item_B on Thalys: 30% off, now €247.86 | Item_C on Thalys: 15% off, now €148.64 | Item_D on Eurostar: 15% off, now €285.23 | Item_E on TGV: 30% off, now €64.66"
24-02-2026,1,"Item_A on Thalys: 20% off, now €73.00 | Item_B on Thalys: 30% off, now €194.57 | Item_D on DB: 20% off, now €223.77 | Item_E on TGV: 20% off, now €264.08"
24-03-2026,1,"Item_A on TGV: 10% off, now €129.48 | Item_B on TGV: 30% off, now €256.23 | Item_C on TGV: 25% off, now €209.66"
24-04-2024,1,"Item_A on DB: 30% off, now €87.34 | Item_B on Eurostar: 30% off, now €209.26 | Item_C on DB: 15% off, now €120.50 | Item_D on TGV: 10% off, now €120.66 | Item_E on Eurostar: 30% off, now €258.95"
24-04-2025,1,"Item_A on DB: 10% off, now €176.79 | Item_B on Thalys: 25% off, now €264.08 | Item_C on Thalys: 10% off, now €64.45 | Item_D on Thalys: 10% off, now €184.53 | Item_E on Eurostar: 30% off, now €120.42"
24-04-2026,1,"Item_A on Eurostar: 30% off, now €166.48 | Item_B on DB: 20% off, now €238.17 | Item_C on TGV: 20% off, now €75.74"
24-05-2024,1,"Item_A on Eurostar: 15% off, now €82.45 | Item_B on TGV: 30% off, now €166.33 | Item_C on DB: 20% off, now €57.41"
24-05-2025,1,"Item_A on Thalys: 30% off, now €68.08 | Item_B on DB: 20% off, now €57.28 | Item_C on DB: 20% off, now €124.61 | Item_D on DB: 25% off, now €130.09 | Item_E on TGV: 15% off, now €55.82"
24-06-2024,1,"Item_A on Eurostar: 25% off, now €149.16 | Item_B on Eurostar: 30% off, now €164.84 | Item_C on Eurostar: 15% off, now €180.34 | Item_D on DB: 25% off, now €267.19 | Item_E on DB: 20% off, now €297.63"
24-06-2025,1,"Item_A on Thalys: 30% off, now €203.43 | Item_B on Thalys: 15% off, now €145.66 | Item_C on DB: 20% off, now €102.71 | Item_E on Thalys: 20% off, now €69.42"
24-06-2026,1,"Item_A on Thalys: 20% off, now €150.39 | Item_B on DB: 30% off, now €171.26 | Item_E on Thalys: 20% off, now €263.74"
24-07-2024,1,"Item_A on Thalys: 15% off, now €84.64 | Item_B on Eurostar: 20% off, now €212.61 | Item_D on DB: 20% off, now €187.81 | Item_E on TGV: 10% off, now €245.10"
24-07-2025,1,"Item_A on Eurostar: 25% off, now €295.32 | Item_B on DB: 30% off, now €214.13 | Item_D on Thalys: 10% off, now €168.08"
24-08-2025,1,"Item_A on DB: 20% off, now €171.79 | Item_B on DB: 10% off, now €97.66 | Item_D on Thalys: 15% off, now €62.77 | Item_E on Thalys: 10% off, now €265.28"
24-09-2024,1,"Item_A on Eurostar: 20% off, now €109.47 | Item_C on DB: 30% off, now €105.09 | Item_D on TGV: 15% off, now €143.06"
24-09-2025,1,"Item_A on DB: 15% off, now €242.40 | Item_C on Thalys: 30% off, now €226.31 | Item_D on Eurostar: 25% off, now €137.17 | Item_E on DB: 15% off, now €198.09"
24-09-2026,1,"Item_B on TGV: 25% off, now €92.53 | Item_D on Eurostar: 20% off, now €131.82 | Item_E on Eurostar: 20% off, now €294.52"
24-10-2024,1,"Item_A on TGV: 10% off, now €100.50 | Item_B on Eurostar: 15% off, now €157.43 | Item_C on Thalys: 15% off, now €278.81 | Item_D on DB: 30% off, now €80.25 | Item_E on DB: 10% off, now €208.42"
24-10-2025,1,"Item_C on Thalys: 15% off, now €284.43 | Item_D on DB: 25% off, now €131.11 | Item_E on TGV: 10% off, now €185.00"
24-11-2024,1,"Item_A on Thalys: 10% off, now €220.07 | Item_B on Thalys: 25% off, now €260.19 | Item_C on DB: 25% off, now €267.55 | Item_D on Thalys: 30% off, now €276.48 | Item_E on Eurostar: 15% off, now €52.59"
24-11-2025,1,"Item_A on TGV: 15% off, now €115.14 | Item_B on DB: 30% off, now €54.46 | Item_C on TGV: 30% off, now €141.74 | Item_D on Eurostar: 20% off, now €265.42 | Item_E on Eurostar: 20% off, now €237.67"
24-12-2024,1,"Item_B on DB: 30% off, now €100.17 | Item_C on DB: 30% off, now €258.17 | Item_D on TGV: 25% off, now €243.92 | Item_E on Eurostar: 20% off, now €289.21"
24-12-2025,1,"Item_A on Eurostar: 20% off, now €262.03 | Item_B on TGV: 25% off, now €149.94 | Item_C on DB: 20% off, now €123.86 | Item_D on TGV: 15% off, now €184.05 | Item_E on DB: 30% off, now €276.37"
25-01-2024,1,"Item_A on Eurostar: 25% off, now €128.05 | Item_B on TGV: 25% off, now €148.40 | Item_C on DB: 10% off, now €216.08 | Item_D on Thalys: 30% off, now €102.85 | Item_E on Eurostar: 15% off, now €57.19"
25-01-2025,1,"Item_A on TGV: 15% off, now €55.32 | Item_B on TGV: 30% off, now €265.42 | Item_D on Eurostar: 10% off, now €148.33 | Item_E on Eurostar: 15% off, now €255.08"
25-02-2024,1,"Item_A on Thalys: 25% off, now €239.87 | Item_B on Eurostar: 10% off, now €217.80 | Item_C on Thalys: 25% off, now €146.99 | Item_D on Eurostar: 10% off, now €135.39 | Item_E on DB: 15% off, now €224.62"
25-02-2025,1,"Item_A on TGV: 20% off, now €69.44 | Item_B on Thalys: 10% off, now €177.91 | Item_C on TGV: 25% off, now €216.72 | Item_D on Thalys: 20% off, now €285.42"
25-03-2024,1,"Item_A on DB: 15% off, now €281.12 | Item_B on DB: 20% off, now €162.94 | Item_C on Eurostar: 10% off, now €181.02 | Item_D on Thalys: 10% off, now €102.01 | Item_E on DB: 15% off, now €177.63"
25-03-2025,1,"Item_A on Thalys: 20% off, now €182.06 | Item_B on TGV: 20% off, now €200.63 | Item_C on TGV: 15% off, now €231.76 | Item_D on Thalys: 25% off, now €204.56 | Item_E on Eurostar: 15% off, now €141.97"
25-04-2024,1,"Item_A on Thalys: 20% off, now €226.58 | Item_B on Eurostar: 30% off, now €222.53 | Item_D on TGV: 20% off, now €226.68 | Item_E on TGV: 25% off, now €247.69"
25-04-2025,1,"Item_B on DB: 30% off, now €248.27 | Item_C on Thalys: 20% off, now €75.25 | Item_D on Thalys: 15% off, now €170.80 | Item_E on DB: 15% off, now €102.74"
25-04-2026,1,"Item_A on DB: 25% off, now €144.09 | Item_B on DB: 25% off, now €50.97 | Item_C on TGV: 15% off, now €224.72 | Item_D on Eurostar: 20% off, now €288.09 | Item_E on TGV: 25% off, now €207.70"
25-05-2024,1,"Item_A on TGV: 20% off, now €268.89 | Item_C on TGV: 25% off, now €187.77 | Item_D on Eurostar: 25% off, now €197.98 | Item_E on Thalys: 25% off, now €171.36"
25-05-2025,1,"Item_A on TGV: 20% off, now €53.58 | Item_C on DB: 10% off, now €180.35 | Item_D on TGV: 20% off, now €66.94 | Item_E on Eurostar: 15% off, now €227.02"
25-05-2026,1,"Item_B on Eurostar: 20% off, now €151.10 | Item_C on DB: 10% off, now €237.89 | Item_D on Eurostar: 25% off, now €243.09 | Item_E on Eurostar: 10% off, now €60.80"
25-06-2024,1,"Item_B on Eurostar: 10% off, now €255.29 | Item_C on TGV: 25% off, now €202.06 | Item_E on Eurostar: 10% off, now €177.41"
25-06-2025,1,"Item_A on Thalys: 10% off, now €266.76 | Item_B on Eurostar: 20% off, now €264.13 | Item_C on Eurostar: 15% off, now €226.95 | Item_D on Eurostar: 20% off, now €197.57 | Item_E on Thalys: 25% off, now €145.30"
25-07-2025,1,"Item_A on DB: 15% off, now €99.87 | Item_B on DB: 15% off, now €158.80 | Item_C on Eurostar: 30% off, now €281.39 | Item_E on Thalys: 20% off, now €75.71"
25-07-2026,1,"Item_B on TGV: 25% off, now €160.21 | Item_C on TGV: 25% off, now €196.30 | Item_D on Thalys: 10% off, now €113.16"
25-08-2024,1,"Item_A on Thalys: 30% off, now €76.21 | Item_B on Thalys: 15% off, now €258.40 | Item_E on Eurostar: 20% off, now €66.40"
25-08-2025,1,"Item_A on Thalys: 10% off, now €117.54 | Item_B on Eurostar: 15% off, now €217.41 | Item_C on TGV: 30% off, now €279.18 | Item_E on TGV: 25% off, now €86.82"
25-08-2026,1,"Item_A on TGV: 20% off, now €187.80 | Item_C on DB: 25% off, now €143.06 | Item_E on DB: 25% off, now €272.60"
25-09-2025,1,"Item_A on Eurostar: 25% off, now €220.69 | Item_D on TGV: 20% off, now €159.42 | Item_E on Thalys: 10% off, now €86.73"
25-09-2026,1,"Item_A on DB: 25% off, now €223.07 | Item_B on Thalys: 30% off, now €272.25 | Item_C on TGV: 30% off, now €96.61 | Item_D on Thalys: 30% off, now €176.68"
25-10-2024,1,"Item_A on Thalys: 10% off, now €93.40 | Item_B on Eurostar: 30% off, now €67.85 | Item_E on Eurostar: 10% off, now €171.85"
25-10-2025,1,"Item_B on Eurostar: 15% off, now €156.79 | Item_C on DB: 10% off, now €218.39 | Item_E on DB: 10% off, now €202.91"
25-11-2024,1,"Item_A on Eurostar: 20% off, now €224.34 | Item_B on Eurostar: 25% off, now €100.95 | Item_C on Thalys: 20% off, now €297.55 | Item_E on Thalys: 30% off, now €61.24"
25-11-2025,1,"Item_A on TGV: 10% off, now €193.90 | Item_B on Thalys: 25% off, now €220.66 | Item_C on Eurostar: 15% off, now €298.91 | Item_D on TGV: 30% off, now €129.09 | Item_E on Eurostar: 10% off, now €88.33"
25-12-2024,1,"Item_A on Thalys: 20% off, now €65.92 | Item_B on DB: 25% off, now €79.40 | Item_C on DB: 30% off, now €232.22 | Item_D on TGV: 15% off, now €170.80 | Item_E on Thalys: 15% off, now €145.78"
25-12-2025,1,"Item_A on Eurostar: 10% off, now €73.46 | Item_B on DB: 15% off, now €246.02 | Item_C on TGV: 20% off, now €73.06 | Item_E on TGV: 25% off, now €129.55"
26-01-2024,1,"Item_A on Eurostar: 15% off, now €117.76 | Item_B on TGV: 30% off, now €231.74 | Item_E on Thalys: 10% off, now €169.10"
26-01-2026,1,"Item_A on Eurostar: 15% off, now €194.07 | Item_B on Thalys: 20% off, now €229.73 | Item_C on TGV: 30% off, now €287.26 | Item_D on Eurostar: 20% off, now €168.10"
26-02-2024,1,"Item_A on Eurostar: 15% off, now €290.90 | Item_C on DB: 25% off, now €222.89 | Item_D on TGV: 10% off, now €66.85 | Item_E on TGV: 20% off, now €235.37"
26-02-2025,1,"Item_A on TGV: 10% off, now €202.85 | Item_C on Thalys: 20% off, now €269.86 | Item_D on Eurostar: 15% off, now €234.07"
26-03-2024,1,"Item_B on TGV: 15% off, now €286.91 | Item_C on TGV: 30% off, now €77.43 | Item_E on Thalys: 15% off, now €157.54"
26-03-2025,1,"Item_A on TGV: 30% off, now €250.87 | Item_B on DB: 15% off, now €95.41 | Item_C on DB: 10% off, now €114.81 | Item_D on DB: 20% off, now €238.44 | Item_E on Thalys: 10% off, now €161.33"
26-03-2026,1,"Item_A on Eurostar: 10% off, now €264.06 | Item_C on DB: 20% off, now €262.86 | Item_D on DB: 10% off, now €262.53 | Item_E on Eurostar: 20% off, now €240.57"
26-04-2024,1,"Item_A on Thalys: 20% off, now €58.26 | Item_B on Thalys: 20% off, now €79.14 | Item_C on TGV: 30% off, now €108.55 | Item_E on DB: 20% off, now €146.79"
26-04-2025,1,"Item_A on Eurostar: 20% off, now €280.09 | Item_B on Eurostar: 20% off, now €282.99 | Item_C on Eurostar: 30% off, now €121.43 | Item_D on DB: 10% off, now €230.98 | Item_E on TGV: 20% off, now €77.86"
26-04-2026,1,"Item_A on Thalys: 20% off, now €234.37 | Item_B on Thalys: 15% off, now €54.62 | Item_D on DB: 20% off, now €132.26 | Item_E on DB: 10% off, now €192.01"
26-05-2024,1,"Item_A on DB: 25% off, now €104.20 | Item_C on DB: 10% off, now €153.84 | Item_D on DB: 25% off, now €246.58 | Item_E on Thalys: 15% off, now €66.55"
26-05-2025,1,"Item_A on DB: 10% off, now €115.42 | Item_C on Eurostar: 30% off, now €178.08 | Item_E on Thalys: 25% off, now €215.79"
26-05-2026,1,"Item_A on DB: 25% off, now €83.49 | Item_B on DB: 30% off, now €50.25 | Item_D on Eurostar: 30% off, now €298.64 | Item_E on TGV: 15% off, now €261.67"
26-06-2024,1,"Item_A on Thalys: 20% off, now €88.66 | Item_B on Eurostar: 25% off, now €199.42 | Item_C on Eurostar: 30% off, now €162.44 | Item_D on Thalys: 20% off, now €220.29"
26-06-2025,1,"Item_A on Eurostar: 30% off, now €210.89 | Item_C on Eurostar: 25% off, now €149.26 | Item_D on DB: 30% off, now €253.30"
26-06-2026,1,"Item_A on TGV: 15% off, now €142.72 | Item_B on Eurostar: 10% off, now €286.17 | Item_C on DB: 25% off, now €292.75 | Item_E on Thalys: 30% off, now €258.65"
26-07-2024,1,"Item_B on Eurostar: 25% off, now €162.87 | Item_C on Thalys: 25% off, now €246.56 | Item_D on DB: 20% off, now €180.45"
26-08-2024,1,"Item_A on DB: 20% off, now €181.28 | Item_B on Thalys: 20% off, now €180.52 | Item_C on DB: 25% off, now €121.46 | Item_D on TGV: 25% off, now €165.42"
26-08-2025,1,"Item_A on Eurostar: 30% off, now €260.88 | Item_B on DB: 25% off, now €277.68 | Item_D on TGV: 15% off, now €140.94 | Item_E on TGV: 15% off, now €93.73"
26-08-2026,1,"Item_A on DB: 30% off, now €79.86 | Item_B on Thalys: 30% off, now €185.25 | Item_C on DB: 15% off, now €127.37 | Item_D on DB: 10% off, now €243.85 | Item_E on DB: 20% off, now €133.76"
26-09-2024,1,"Item_A on Eurostar: 30% off, now €151.87 | Item_C on Eurostar: 15% off, now €266.47 | Item_E on TGV: 20% off, now €176.43"
26-09-2025,1,"Item_A on DB: 15% off, now €224.42 | Item_B on Thalys: 30% off, now €265.54 | Item_D on Thalys: 10% off, now €140.41 | Item_E on DB: 10% off, now €114.22"
26-09-2026,1,"Item_A on Eurostar: 25% off, now €210.61 | Item_B on Eurostar: 15% off, now €224.37 | Item_C on TGV: 15% off, now €262.29 | Item_D on DB: 10% off, now €207.68 | Item_E on Thalys: 20% off, now €181.61"
26-10-2024,1,"Item_A on Eurostar: 25% off, now €214.59 | Item_B on DB: 30% off, now €137.91 | Item_C on TGV: 30% off, now €239.50 | Item_D on Eurostar: 15% off, now €227.67"
26-11-2025,1,"Item_A on TGV: 20% off, now €244.06 | Item_B on DB: 25% off, now €145.16 | Item_C on Thalys: 10% off, now €212.65 | Item_D on Eurostar: 10% off, now €267.77 | Item_E on DB: 25% off, now €270.52"
26-12-2024,1,"Item_A on Eurostar: 20% off, now €145.65 | Item_C on TGV: 25% off, now €294.22 | Item_E on Thalys: 15% off, now €298.45"
26-12-2025,1,"Item_A on Eurostar: 25% off, now €294.61 | Item_B on Eurostar: 20% off, now €185.81 | Item_C on DB: 15% off, now €127.56 | Item_D on Thalys: 25% off, now €205.35 | Item_E on Thalys: 15% off, now €199.51"
27-01-2024,1,"Item_A on TGV: 25% off, now €274.44 | Item_B on Eurostar: 30% off, now €204.79 | Item_C on Eurostar: 25% off, now €158.16"
27-01-2025,1,"Item_A on Eurostar: 10% off, now €257.54 | Item_B on TGV: 10% off, now €130.95 | Item_C on Thalys: 15% off, now €157.84 | Item_D on TGV: 15% off, now €133.60"
27-02-2024,1,"Item_A on TGV: 10% off, now €229.38 | Item_B on Eurostar: 25% off, now €252.65 | Item_C on TGV: 30% off, now €165.16 | Item_D on DB: 15% off, now €147.88 | Item_E on DB: 30% off, now €213.54"
27-03-2026,1,"Item_A on TGV: 15% off, now €213.49 | Item_B on Thalys: 20% off, now €197.47 | Item_C on DB: 30% off, now €106.16 | Item_D on Thalys: 25% off, now €150.25"
27-04-2024,1,"Item_A on Eurostar: 15% off, now €256.22 | Item_B on Thalys: 25% off, now €196.05 | Item_C on TGV: 25% off, now €116.74 | Item_D on TGV: 10% off, now €253.28 | Item_E on TGV: 30% off, now €74.11"
27-04-2025,1,"Item_A on Thalys: 10% off, now €220.38 | Item_B on Eurostar: 20% off, now €196.86 | Item_C on TGV: 10% off, now €56.76 | Item_D on DB: 30% off, now €104.87 | Item_E on TGV: 15% off, now €70.88"
27-04-2026,1,"Item_B on Thalys: 15% off, now €151.64 | Item_C on DB: 20% off, now €217.82 | Item_D on Eurostar: 25% off, now €242.03 | Item_E on Eurostar: 15% off, now €162.62"
27-05-2024,1,"Item_B on DB: 20% off, now €267.91 | Item_C on Thalys: 20% off, now €281.92 | Item_E on Thalys: 30% off, now €190.72"
27-06-2025,1,"Item_A on DB: 30% off, now €152.48 | Item_B on DB: 25% off, now €220.14 | Item_C on Eurostar: 15% off, now €292.66 | Item_E on Thalys: 20% off, now €138.82"
27-06-2026,1,"Item_A on TGV: 25% off, now €281.34 | Item_B on Thalys: 15% off, now €153.14 | Item_D on DB: 25% off, now €117.00 | Item_E on DB: 15% off, now €113.68"
27-07-2024,1,"Item_A on TGV: 25% off, now €133.76 | Item_C on Eurostar: 20% off, now €57.27 | Item_E on TGV: 10% off, now €117.20"
27-07-2025,1,"Item_A on TGV: 10% off, now €103.92 | Item_B on DB: 10% off, now €106.83 | Item_C on DB: 25% off, now €70.41 | Item_D on TGV: 10% off, now €206.00 | Item_E on TGV: 15% off, now €230.08"
27-07-2026,1,"Item_A on Thalys: 10% off, now €134.39 | Item_B on TGV: 20% off, now €217.75 | Item_C on Eurostar: 25% off, now €269.16 | Item_D on Thalys: 20% off, now €132.15 | Item_E on Thalys: 25% off, now €288.46"
27-08-2024,1,"Item_A on Thalys: 10% off, now €175.35 | Item_C on TGV: 20% off, now €101.01 | Item_D on DB: 30% off, now €122.56"
27-08-2025,1,"Item_C on Thalys: 30% off, now €250.60 | Item_D on Thalys: 30% off, now €286.62 | Item_E on TGV: 30% off, now €296.50"
27-08-2026,1,"Item_A on TGV: 20% off, now €55.97 | Item_B on DB: 10% off, now €54.25 | Item_C on Eurostar: 10% off, now €73.84"
27-09-2024,1,"Item_A on Thalys: 15% off, now €126.18 | Item_B on Thalys: 15% off, now €231.79 | Item_C on DB: 25% off, now €50.41 | Item_D on TGV: 25% off, now €287.74"
27-09-2025,1,"Item_A on DB: 25% off, now €51.78 | Item_C on Thalys: 30% off, now €240.27 | Item_D on TGV: 15% off, now €128.08"
27-10-2025,1,"Item_A on TGV: 30% off, now €203.80 | Item_B on Thalys: 15% off, now €135.94 | Item_C on TGV: 20% off, now €294.51 | Item_D on Thalys: 25% off, now €267.22 | Item_E on DB: 20% off, now €194.43"
27-12-2024,1,"Item_A on DB: 15% off, now €190.47 | Item_B on Eurostar: 30% off, now €62.06 | Item_C on Eurostar: 25% off, now €280.50 | Item_D on TGV: 25% off, now €188.44 | Item_E on Thalys: 25% off, now €197.48"
27-12-2025,1,"Item_A on DB: 25% off, now €294.54 | Item_B on Thalys: 15% off, now €165.93 | Item_C on TGV: 30% off, now €149.38 | Item_D on Eurostar: 15% off, now €121.45 | Item_E on TGV: 15% off, now €268.51"
28-01-2024,1,"Item_C on TGV: 20% off, now €268.51 | Item_D on TGV: 20% off, now €294.00 | Item_E on DB: 10% off, now €92.97"
28-01-2025,1,"Item_A on DB: 10% off, now €202.61 | Item_B on Eurostar: 20% off, now €186.16 | Item_D on TGV: 25% off, now €270.67 | Item_E on TGV: 25% off, now €247.44"
28-01-2026,1,"Item_C on Eurostar: 25% off, now €189.95 | Item_D on DB: 30% off, now €177.66 | Item_E on DB: 25% off, now €229.19"
28-02-2024,1,"Item_A on DB: 10% off, now €228.41 | Item_B on Eurostar: 20% off, now €221.48 | Item_C on TGV: 25% off, now €88.75 | Item_D on Eurostar: 20% off, now €271.34 | Item_E on DB: 20% off, now €97.20"
28-02-2025,1,"Item_A on Thalys: 10% off, now €98.63 | Item_B on Eurostar: 10% off, now €172.15 | Item_C on TGV: 10% off, now €158.85 | Item_D on TGV: 10% off, now €205.32 | Item_E on TGV: 25% off, now €221.69"
28-02-2026,1,"Item_A on TGV: 10% off, now €136.45 | Item_B on Eurostar: 30% off, now €223.76 | Item_C on Eurostar: 10% off, now €191.83 | Item_D on Thalys: 20% off, now €143.82 | Item_E on Eurostar: 20% off, now €175.13"
28-03-2024,1,"Item_B on Eurostar: 10% off, now €172.89 | Item_C on Thalys: 15% off, now €231.40 | Item_D on Thalys: 25% off, now €290.81 | Item_E on Thalys: 10% off, now €107.37"
28-03-2025,1,"Item_A on Thalys: 10% off, now €254.99 | Item_B on DB: 30% off, now €82.87 | Item_C on Thalys: 15% off, now €179.02 | Item_D on Eurostar: 25% off, now €178.70 | Item_E on Eurostar: 15% off, now €250.40"
28-03-2026,1,"Item_A on Eurostar: 10% off, now €129.51 | Item_B on DB: 15% off, now €88.46 | Item_C on DB: 20% off, now €207.06 | Item_D on TGV: 20% off, now €241.48 | Item_E on TGV: 25% off, now €104.44"
28-04-2024,1,"Item_A on TGV: 20% off, now €66.59 | Item_C on DB: 30% off, now €293.72 | Item_D on Eurostar: 10% off, now €253.93"
28-04-2025,1,"Item_A on Thalys: 10% off, now €73.23 | Item_B on DB: 10% off, now €162.16 | Item_C on DB: 20% off, now €221.88 | Item_E on Thalys: 10% off, now €266.10"
28-04-2026,1,"Item_A on DB: 25% off, now €91.91 | Item_B on DB: 15% off, now €81.85 | Item_C on Thalys: 20% off, now €118.13 | Item_D on TGV: 30% off, now €207.36 | Item_E on TGV: 25% off, now €58.67"
28-05-2024,1,"Item_A on TGV: 25% off, now €220.02 | Item_B on Eurostar: 10% off, now €233.08 | Item_C on TGV: 20% off, now €121.17"
28-05-2025,1,"Item_A on TGV: 30% off, now €205.10 | Item_C on DB: 25% off, now €89.34 | Item_E on Thalys: 30% off, now €98.36"
28-05-2026,1,"Item_A on TGV: 20% off, now €195.07 | Item_B on Eurostar: 25% off, now €214.86 | Item_C on Thalys: 20% off, now €107.34 | Item_D on TGV: 20% off, now €287.97 | Item_E on TGV: 15% off, now €136.85"
28-06-2024,1,"Item_A on Eurostar: 15% off, now €122.18 | Item_B on DB: 15% off, now €237.80 | Item_C on TGV: 25% off, now €266.10 | Item_D on DB: 30% off, now €77.09 | Item_E on TGV: 25% off, now €166.41"
28-06-2025,1,"Item_A on TGV: 25% off, now €191.09 | Item_B on DB: 20% off, now €213.07 | Item_C on Eurostar: 15% off, now €224.39 | Item_D on DB: 10% off, now €134.78 | Item_E on Eurostar: 10% off, now €169.99"
28-06-2026,1,"Item_A on TGV: 25% off, now €180.06 | Item_B on DB: 10% off, now €233.19 | Item_C on Thalys: 15% off, now €124.40 | Item_D on DB: 20% off, now €193.89 | Item_E on Eurostar: 30% off, now €173.77"
